,NUTS_ID_x,YYYY,KEY,HIT,SPE12_12,SPI12_12
3410,SE091,1982,SE0911982,0.0,-1.9344455003738403,-1.7989113330841064
3411,SE091,1983,SE0911983,0.0,-1.171122431755066,-1.350875735282898
3412,SE091,1984,SE0911984,0.0,-0.6650788187980652,-0.8717295527458191
3413,SE091,1985,SE0911985,0.0,0.4213486611843109,0.3279451131820679
3414,SE091,1986,SE0911986,0.0,-1.2197041511535645,-1.2033931016921997
3415,SE091,1987,SE0911987,0.0,-0.5695350766181946,-1.002014398574829
3416,SE091,1988,SE0911988,0.0,0.06593954563140869,0.12085419148206712
3417,SE091,1989,SE0911989,0.0,-2.5388808250427246,-2.3118598461151123
3418,SE091,1990,SE0911990,0.0,-0.0991961881518364,-0.07508386671543121
3419,SE091,1991,SE0911991,0.0,-0.7870491147041321,-0.9740722179412842
3420,SE091,1992,SE0911992,0.0,-1.627622365951538,-1.5881463289260864
3421,SE091,1993,SE0911993,0.0,-0.7431983947753906,-0.3222688138484955
3422,SE091,1994,SE0911994,0.0,-0.8354257345199585,-0.3649303317070007
3423,SE091,1995,SE0911995,0.0,-0.5509561896324158,-0.646973729133606
3424,SE091,1996,SE0911996,0.0,-1.5933903455734253,-1.8080962896347048
3425,SE091,1997,SE0911997,0.0,-1.2143517732620241,-1.0672476291656494
3426,SE091,1998,SE0911998,0.0,1.1412187814712524,0.9330521821975708
3427,SE091,1999,SE0911999,0.0,-0.8671025037765503,-0.8223700523376465
3428,SE091,2000,SE0912000,0.0,0.28913629055023193,0.16758182644844055
3429,SE091,2001,SE0912001,0.0,-0.8163080215454102,-0.7677057385444641
3430,SE091,2002,SE0912002,0.0,-0.6285966634750366,-0.16932165622711182
3431,SE091,2003,SE0912003,0.0,-2.100893497467041,-1.8432962894439695
3432,SE091,2004,SE0912004,0.0,-0.013455333188176157,0.4327708780765533
3433,SE091,2005,SE0912005,0.0,-1.9304345846176147,-1.7537178993225098
3434,SE091,2006,SE0912006,0.0,-0.6266815066337585,0.1160406544804573
3435,SE091,2007,SE0912007,0.0,0.5147448778152466,1.0299898386001587
3436,SE091,2008,SE0912008,0.0,0.408434122800827,0.6653355956077576
3437,SE091,2009,SE0912009,0.0,-1.0973844528198242,-0.9480196237564088
3438,SE091,2010,SE0912010,0.0,-0.4421018660068512,-0.274306058883667
3439,SE091,2011,SE0912011,0.0,-0.10006844997406006,-0.2654821276664734
3440,SE091,2012,SE0912012,0.0,-0.4824162125587464,-0.639277458190918
3441,SE092,1970,SE0921970,0.0,-0.4870074987411499,-0.8447316884994507
3442,SE092,1971,SE0921971,0.0,-2.064434051513672,-2.5348896980285645
3443,SE092,1972,SE0921972,0.0,-1.6841955184936523,-2.100594997406006
3444,SE092,1973,SE0921973,0.0,-1.4595433473587036,-1.3420379161834717
3445,SE092,1974,SE0921974,0.0,-0.4246436655521393,-0.3870484530925751
3446,SE092,1975,SE0921975,0.0,-2.192883014678955,-1.9172513484954836
3447,SE092,1976,SE0921976,0.0,-2.259373426437378,-2.508162021636963
3448,SE092,1977,SE0921977,0.0,0.07021483778953552,0.014293881133198738
3449,SE092,1978,SE0921978,0.0,-0.9615831971168518,-1.0539299249649048
3450,SE092,1979,SE0921979,0.0,-0.6088106632232666,-0.8243284821510315
3451,SE092,1980,SE0921980,0.0,-0.11203519254922867,-0.10872754454612732
3452,SE092,1981,SE0921981,0.0,-0.013513232581317423,-0.17219118773937225
3453,SE092,1982,SE0921982,0.0,-1.9189199209213257,-1.9622471332550049
3454,SE092,1983,SE0921983,0.0,-1.2047046422958374,-1.2671246528625488
3455,SE092,1984,SE0921984,0.0,-0.7509204149246216,-0.9218844175338744
3456,SE092,1985,SE0921985,0.0,0.4539341926574707,0.3669132292270661
3457,SE092,1986,SE0921986,0.0,-1.2273247241973877,-1.3938556909561155
3458,SE092,1987,SE0921987,0.0,-0.3951998054981232,-0.8333238363265991
3459,SE092,1988,SE0921988,0.0,0.8410206437110901,0.7906608581542969
3460,SE092,1989,SE0921989,0.0,-1.9335161447525024,-2.033059597015381
3461,SE092,1990,SE0921990,0.0,-0.24870310723781586,-0.014270159415900709
3462,SE092,1991,SE0921991,0.0,-0.5457212924957275,-0.7445458769798279
3463,SE092,1992,SE0921992,0.0,-1.3009408712387085,-1.1109743118286133
3464,SE092,1993,SE0921993,0.0,0.03712857142090797,0.060192793607711785
3465,SE092,1994,SE0921994,0.0,-0.2743168175220489,0.1120898425579071
3466,SE092,1995,SE0921995,0.0,-0.31248489022254944,-0.31206998229026794
3467,SE092,1996,SE0921996,0.0,-1.8348921537399288,-2.1187410354614262
3468,SE092,1997,SE0921997,0.0,-1.4662686586380005,-1.2887170314788818
3469,SE092,1998,SE0921998,0.0,0.8653821349143982,0.4513656795024872
3470,SE092,1999,SE0921999,0.0,-0.31982067227363586,-0.17121057212352753
3471,SE092,2000,SE0922000,0.0,-0.08870689570903778,-0.10862567275762558
3472,SE092,2001,SE0922001,0.0,-0.6628157496452332,-0.7164660096168518
3473,SE092,2002,SE0922002,0.0,-0.4384239912033081,-0.19416317343711853
3474,SE092,2003,SE0922003,0.0,-1.7138113975524902,-1.6698235273361206
3475,SE092,2004,SE0922004,0.0,0.2457695007324219,0.4269012212753296
3476,SE092,2005,SE0922005,0.0,-1.4461753368377686,-1.4107249975204468
3477,SE092,2006,SE0922006,0.0,-0.4600093960762024,-0.005636995192617178
3478,SE092,2007,SE0922007,0.0,1.2643700838088991,1.206727385520935
3479,SE092,2008,SE0922008,0.0,-0.23705101013183594,-0.018450247123837468
3480,SE092,2009,SE0922009,0.0,-1.0890405178070068,-1.2467204332351685
3481,SE092,2010,SE0922010,0.0,-0.1311940848827362,-0.1457487940788269
3482,SE092,2011,SE0922011,0.0,-0.35857877135276794,-0.5458329319953918
3483,SE092,2012,SE0922012,0.0,-1.0096654891967771,-1.3589410781860352
3484,SE093,1970,SE0931970,0.0,-0.2502149045467377,-0.6276224255561829
3485,SE093,1971,SE0931971,0.0,-2.041860818862915,-2.506741762161255
3486,SE093,1972,SE0931972,0.0,-1.4968483448028564,-2.0144481658935547
3487,SE093,1973,SE0931973,0.0,-1.3625788688659668,-1.0969135761260986
3488,SE093,1974,SE0931974,0.0,-0.2295965105295181,-0.15832087397575378
3489,SE093,1975,SE0931975,0.0,-2.858579397201538,-3.0419812202453613
3490,SE093,1976,SE0931976,0.0,-1.2390854358673096,-1.2022379636764526
3491,SE093,1977,SE0931977,0.0,-0.2811252176761627,-0.4175589978694916
3492,SE093,1978,SE0931978,0.0,-0.5556840896606445,-0.3774532675743103
3493,SE093,1979,SE0931979,0.0,0.003858694108203053,-0.22176022827625275
3494,SE093,1980,SE0931980,0.0,-0.09993158280849457,-0.2356901466846466
3495,SE093,1981,SE0931981,0.0,0.021314650774002075,-0.1552455723285675
3496,SE093,1982,SE0931982,0.0,-2.399688720703125,-2.692131996154785
3497,SE093,1983,SE0931983,0.0,-1.4839905500411987,-1.8073059320449831
3498,SE093,1984,SE0931984,0.0,0.1263069361448288,-0.16195827722549438
3499,SE093,1985,SE0931985,0.0,0.5403457880020142,0.29118266701698303
3500,SE093,1986,SE0931986,0.0,-1.2165093421936035,-1.2074828147888184
3501,SE093,1987,SE0931987,0.0,-0.5241582393646239,-1.1429431438446045
3502,SE093,1988,SE0931988,0.0,0.17591850459575653,0.16906368732452393
3503,SE093,1989,SE0931989,0.0,-2.0608549118041988,-2.173851728439331
3504,SE093,1990,SE0931990,0.0,-0.5221328139305115,-0.2889263927936554
3505,SE093,1991,SE0931991,0.0,-1.2037309408187866,-1.2815515995025637
3506,SE093,1992,SE0931992,0.0,-1.7471781969070437,-1.617563247680664
3507,SE093,1993,SE0931993,0.0,-0.4137832522392273,-0.12771600484848022
3508,SE093,1994,SE0931994,0.0,-0.6252981424331665,-0.42965397238731373
3509,SE093,1995,SE0931995,0.0,-0.25473180413246155,-0.3497439026832581
3510,SE093,1996,SE0931996,0.0,-0.8099812865257263,-1.0756477117538452
3511,SE093,1997,SE0931997,0.0,-1.4459818601608276,-1.5497238636016846
3512,SE093,1998,SE0931998,0.0,0.5803520679473877,0.20743659138679504
3513,SE093,1999,SE0931999,0.0,-1.1836739778518677,-0.8115233182907104
3514,SE093,2000,SE0932000,0.0,-0.1055709570646286,-0.3086788654327393
3515,SE093,2001,SE0932001,0.0,-0.2453386932611465,-0.06762249767780304
3516,SE093,2002,SE0932002,0.0,-0.3828220069408417,-0.035265866667032235
3517,SE093,2003,SE0932003,0.0,-1.1342966556549072,-1.2223507165908811
3518,SE093,2004,SE0932004,0.0,0.3570617437362671,-0.01956687122583389
3519,SE093,2005,SE0932005,0.0,-1.1967194080352783,-1.1099166870117188
3520,SE093,2006,SE0932006,0.0,-0.7127214670181274,-0.3106034994125366
3521,SE093,2007,SE0932007,0.0,0.6291972994804382,0.4207033812999725
3522,SE093,2008,SE0932008,0.0,-0.6012614965438843,-0.7382243871688843
3523,SE093,2009,SE0932009,0.0,-0.830356776714325,-0.6165681481361389
3524,SE093,2010,SE0932010,0.0,1.4603935480117798,1.3353495597839355
3525,SE093,2011,SE0932011,0.0,-0.7682115435600281,-1.2146008014678955
3526,SE093,2012,SE0932012,0.0,-0.6863083243370056,-0.7643246054649353
3527,SE094,1970,SE0941970,0.0,0.09652359783649443,0.1323251724243164
3528,SE094,1971,SE0941971,0.0,-1.9524232149124143,-2.316273927688598
3529,SE094,1972,SE0941972,0.0,-1.3011270761489868,-1.7720813751220703
3530,SE094,1973,SE0941973,0.0,-1.2002577781677246,-1.036033034324646
3531,SE094,1974,SE0941974,0.0,0.9091213941574096,0.9201233386993408
3532,SE094,1975,SE0941975,0.0,-2.8341875076293945,-3.0680556297302246
3533,SE094,1976,SE0941976,0.0,-0.937332272529602,-0.8208028078079224
3534,SE094,1977,SE0941977,0.0,-0.4113408029079437,-0.4581401348114014
3535,SE094,1978,SE0941978,0.0,-0.9885892271995544,-1.151411056518555
3536,SE094,1979,SE0941979,0.0,-0.10615043342113496,-0.4918859899044037
3537,SE094,1980,SE0941980,0.0,0.4263122081756592,0.7192613482475281
3538,SE094,1981,SE0941981,0.0,-0.11040838807821274,0.252124696969986
3539,SE094,1982,SE0941982,0.0,-1.5773273706436155,-1.560097098350525
3540,SE094,1983,SE0941983,0.0,-0.7377231121063232,-0.6357837319374084
3541,SE094,1984,SE0941984,0.0,1.244831681251526,0.9090506434440612
3542,SE094,1985,SE0941985,0.0,0.7957322597503662,0.2717619836330414
3543,SE094,1986,SE0941986,0.0,-0.7009679079055786,-0.645433247089386
3544,SE094,1987,SE0941987,0.0,0.4213268756866455,-0.22399944067001346
3545,SE094,1988,SE0941988,0.0,0.5794281363487244,0.1944715231657028
3546,SE094,1989,SE0941989,0.0,-0.8465102314949036,-0.8020350933074951
3547,SE094,1990,SE0941990,0.0,0.2655179500579834,0.3846290409564972
3548,SE094,1991,SE0941991,0.0,-0.9846275448799132,-0.9080219268798828
3549,SE094,1992,SE0941992,0.0,-0.7811045646667479,-0.3245055079460144
3550,SE094,1993,SE0941993,0.0,-0.5802631974220276,-0.7868523597717285
3551,SE094,1994,SE0941994,0.0,0.1342974305152893,0.6832566857337952
3552,SE094,1995,SE0941995,0.0,0.8989901542663574,0.862112820148468
3553,SE094,1996,SE0941996,0.0,-0.31090545654296875,-0.7185704112052917
3554,SE094,1997,SE0941997,0.0,-1.2161076068878174,-1.6050997972488403
3555,SE094,1998,SE0941998,0.0,0.9407166838645936,0.5745261907577515
3556,SE094,1999,SE0941999,0.0,-0.1371547132730484,0.1958574652671814
3557,SE094,2000,SE0942000,0.0,-0.014128569513559341,-0.11325733363628387
3558,SE094,2001,SE0942001,0.0,0.006092589348554611,-0.09676466882228853
3559,SE094,2002,SE0942002,0.0,-1.318652629852295,-1.2364856004714966
3560,SE094,2003,SE0942003,0.0,-0.27573472261428833,-0.35894325375556946
3561,SE094,2004,SE0942004,0.0,-0.9398601055145264,-1.1115376949310305
3562,SE094,2005,SE0942005,0.0,-1.0594836473464966,-0.7602171301841736
3563,SE094,2006,SE0942006,0.0,-0.9664608240127563,-0.8670726418495178
3564,SE094,2007,SE0942007,0.0,0.8002191781997681,0.6471333503723145
3565,SE094,2008,SE0942008,0.0,-0.14345631003379822,0.11941362917423247
3566,SE094,2009,SE0942009,0.0,1.0646589994430542,1.170312762260437
3567,SE094,2010,SE0942010,0.0,1.7210330963134766,1.814353823661804
3568,SE094,2011,SE0942011,0.0,-0.3099731504917145,-0.5784797668457031
3569,SE094,2012,SE0942012,0.0,-0.12830860912799835,-0.7423762083053589
3570,SE0A1,1970,SE0A11970,0.0,-0.7834939360618591,-0.7984627485275269
3571,SE0A1,1971,SE0A11971,0.0,-0.8842742443084717,-0.9609476327896118
3572,SE0A1,1972,SE0A11972,0.0,-1.5079667568206787,-1.7619293928146362
3573,SE0A1,1973,SE0A11973,0.0,-1.182594895362854,-1.0015281438827517
3574,SE0A1,1974,SE0A11974,0.0,-0.6788641214370728,-0.4072778820991516
3575,SE0A1,1975,SE0A11975,0.0,-1.8825067281723025,-1.7720178365707395
3576,SE0A1,1976,SE0A11976,0.0,-2.7284185886383057,-2.8243956565856934
3577,SE0A1,1977,SE0A11977,0.0,0.0448974072933197,0.031628601253032684
3578,SE0A1,1978,SE0A11978,0.0,-1.437084674835205,-1.4031189680099487
3579,SE0A1,1979,SE0A11979,0.0,-0.4821457862854004,-0.5974664688110352
3580,SE0A1,1980,SE0A11980,0.0,-0.8679205775260925,-0.644257664680481
3581,SE0A1,1981,SE0A11981,0.0,-0.3769395053386688,-0.3248039186000824
3582,SE0A1,1982,SE0A11982,0.0,-0.6334589719772339,-0.516160786151886
3583,SE0A1,1983,SE0A11983,0.0,-0.2977566719055176,-0.5340098142623901
3584,SE0A1,1984,SE0A11984,0.0,-0.7636314630508423,-0.9219669103622437
3585,SE0A1,1985,SE0A11985,0.0,0.3909556567668915,0.25122880935668945
3586,SE0A1,1986,SE0A11986,0.0,-0.9482840299606324,-1.1103914976119995
3587,SE0A1,1987,SE0A11987,0.0,-0.5032249689102173,-0.980038046836853
3588,SE0A1,1988,SE0A11988,0.0,0.4697116315364838,0.3783939778804779
3589,SE0A1,1989,SE0A11989,0.0,-1.2953060865402222,-1.4570486545562744
3590,SE0A1,1990,SE0A11990,0.0,0.4956959187984466,0.5100276470184326
3591,SE0A1,1991,SE0A11991,0.0,-0.3877518773078919,-0.6239296197891235
3592,SE0A1,1992,SE0A11992,0.0,-0.32315540313720703,-0.15520736575126648
3593,SE0A1,1993,SE0A11993,0.0,-0.29294511675834656,-0.34449127316474915
3594,SE0A1,1994,SE0A11994,0.0,0.4620521068572998,0.6208562254905701
3595,SE0A1,1995,SE0A11995,0.0,-0.8039776682853699,-0.8858708143234253
3596,SE0A1,1996,SE0A11996,0.0,-1.708143949508667,-2.0343048572540283
3597,SE0A1,1997,SE0A11997,0.0,-1.2937941551208496,-1.1553685665130615
3598,SE0A1,1998,SE0A11998,0.0,1.2831172943115234,0.9799825549125672
3599,SE0A1,1999,SE0A11999,0.0,0.5146915912628174,0.6917814016342163
3600,SE0A1,2000,SE0A12000,0.0,-0.1891205906867981,-0.2616366147994995
3601,SE0A1,2001,SE0A12001,0.0,-0.6445700526237488,-0.7382588982582092
3602,SE0A1,2002,SE0A12002,0.0,-0.08372224122285843,-0.03346022218465805
3603,SE0A1,2003,SE0A12003,0.0,-1.706573486328125,-1.4748623371124268
3604,SE0A1,2004,SE0A12004,0.0,0.2219244539737701,0.13294203579425812
3605,SE0A1,2005,SE0A12005,0.0,-1.0852237939834597,-0.5729938149452211
3606,SE0A1,2006,SE0A12006,0.0,-0.2691880464553833,0.3439171314239502
3607,SE0A1,2007,SE0A12007,0.0,1.4154936075210571,1.5054780244827268
3608,SE0A1,2008,SE0A12008,0.0,0.4091728925704956,0.7664085626602173
3609,SE0A1,2009,SE0A12009,0.0,-0.937812566757202,-0.7518719434738159
3610,SE0A1,2010,SE0A12010,0.0,-0.4842329323291778,-0.5232528448104858
3611,SE0A1,2011,SE0A12011,0.0,0.3048093318939209,0.20875698328018188
3612,SE0A1,2012,SE0A12012,0.0,-1.0849852561950684,-1.490060329437256
3613,SE0A2,1970,SE0A21970,0.0,-1.411495566368103,-1.5473934412002563
3614,SE0A2,1971,SE0A21971,0.0,-1.465339422225952,-1.4845646619796753
3615,SE0A2,1972,SE0A21972,0.0,-1.2616904973983765,-1.331027626991272
3616,SE0A2,1973,SE0A21973,0.0,-2.2868516445159908,-2.6056246757507324
3617,SE0A2,1974,SE0A21974,0.0,-1.1359437704086304,-1.108489751815796
3618,SE0A2,1975,SE0A21975,0.0,-2.568894386291504,-2.539223909378052
3619,SE0A2,1976,SE0A21976,0.0,-2.6784989833831787,-2.5051097869873047
3620,SE0A2,1977,SE0A21977,0.0,0.07306309044361115,-0.04324333369731903
3621,SE0A2,1978,SE0A21978,0.0,-2.1062583923339844,-2.174965143203736
3622,SE0A2,1979,SE0A21979,0.0,-0.6392392516136169,-0.7272080779075623
3623,SE0A2,1980,SE0A21980,0.0,-1.0282275676727295,-0.9615886807441713
3624,SE0A2,1981,SE0A21981,0.0,-0.3802285194396973,-0.3750839829444885
3625,SE0A2,1982,SE0A21982,0.0,-1.4669941663742063,-1.6246387958526611
3626,SE0A2,1983,SE0A21983,0.0,-0.95632141828537,-1.3140966892242432
3627,SE0A2,1984,SE0A21984,0.0,-0.8260668516159058,-1.2254478931427002
3628,SE0A2,1985,SE0A21985,0.0,-0.3333832919597626,-0.4220533668994904
3629,SE0A2,1986,SE0A21986,0.0,-1.2962024211883545,-1.2223660945892334
3630,SE0A2,1987,SE0A21987,0.0,-0.5258083939552307,-1.0122126340866089
3631,SE0A2,1988,SE0A21988,0.0,0.1932912766933441,0.27168530225753784
3632,SE0A2,1989,SE0A21989,0.0,-2.3225104808807373,-1.968417286872864
3633,SE0A2,1990,SE0A21990,0.0,-0.4817622303962708,-0.5218286514282227
3634,SE0A2,1991,SE0A21991,0.0,-1.014252543449402,-1.45054829120636
3635,SE0A2,1992,SE0A21992,0.0,-1.107424020767212,-0.926876425743103
3636,SE0A2,1993,SE0A21993,0.0,-0.7147499918937683,-0.8156902194023132
3637,SE0A2,1994,SE0A21994,0.0,-0.7197723984718323,-0.4802188575267792
3638,SE0A2,1995,SE0A21995,0.0,-0.7823057770729065,-0.9062292575836182
3639,SE0A2,1996,SE0A21996,0.0,-1.8472404479980469,-1.8593207597732544
3640,SE0A2,1997,SE0A21997,0.0,-1.4068280458450315,-1.2713162899017334
3641,SE0A2,1998,SE0A21998,0.0,0.5259636044502258,0.18776173889636996
3642,SE0A2,1999,SE0A21999,0.0,0.4241284430027008,0.3418773114681244
3643,SE0A2,2000,SE0A22000,0.0,0.6922090649604797,0.5936301350593567
3644,SE0A2,2001,SE0A22001,0.0,-0.7031991481781006,-0.7452938556671143
3645,SE0A2,2002,SE0A22002,0.0,-0.4628322720527649,-0.4217329919338226
3646,SE0A2,2003,SE0A22003,0.0,-1.8062193393707275,-1.4399902820587158
3647,SE0A2,2004,SE0A22004,0.0,-0.3320556879043579,-0.1942527145147324
3648,SE0A2,2005,SE0A22005,0.0,-1.7832423448562622,-1.4362649917602541
3649,SE0A2,2006,SE0A22006,0.0,-0.3604020476341248,0.3300923109054565
3650,SE0A2,2007,SE0A22007,0.0,0.2127841413021088,0.11324619501829147
3651,SE0A2,2008,SE0A22008,0.0,0.6079447865486145,0.5418793559074402
3652,SE0A2,2009,SE0A22009,0.0,-0.5899848341941833,-0.5808847546577454
3653,SE0A2,2010,SE0A22010,0.0,-0.7930406332015991,-1.1881577968597412
3654,SE0A2,2011,SE0A22011,0.0,0.07810184359550476,-0.31388017535209656
3655,SE0A2,2012,SE0A22012,0.0,0.2969050109386444,-0.2266852408647537
3656,UKC,1970,UKC1970,0.0,-0.8180563449859619,-0.7536377906799316
3657,UKC,1971,UKC1971,0.0,-1.7092697620391846,-1.8705596923828125
3658,UKC,1972,UKC1972,0.0,-1.5518704652786257,-1.7704178094863892
3659,UKC,1973,UKC1973,0.0,-2.2855119705200195,-2.672088861465454
3660,UKC,1974,UKC1974,0.0,-0.6230003237724304,-0.4146485328674317
3661,UKC,1975,UKC1975,0.0,-2.0791990756988525,-2.0314056873321533
3662,UKC,1976,UKC1976,0.0,-1.2099093198776243,-1.2620121240615845
3663,UKC,1977,UKC1977,0.0,-0.5327852964401245,-0.6599456667900085
3664,UKC,1978,UKC1978,0.0,-0.32633456587791443,-0.3733771443367005
3665,UKC,1979,UKC1979,0.0,-0.0982108861207962,-0.11818833649158478
3666,UKC,1980,UKC1980,0.0,-0.22160981595516205,-0.17956918478012085
3667,UKC,1981,UKC1981,0.0,-0.013644352555274963,0.014353238977491856
3668,UKC,1982,UKC1982,0.0,-0.5515420436859131,-0.606669008731842
3669,UKC,1983,UKC1983,0.0,-0.3251398801803589,-0.3588939905166626
3670,UKC,1984,UKC1984,0.0,-0.34893810749053955,-0.18568222224712366
3671,UKC,1985,UKC1985,0.0,0.17997346818447113,0.09823130816221236
3672,UKC,1986,UKC1986,0.0,-0.1973876506090164,-0.3951709866523743
3673,UKC,1987,UKC1987,0.0,-0.04396525397896767,-0.030837904661893845
3674,UKC,1988,UKC1988,0.0,0.1852555125951767,0.16803395748138428
3675,UKC,1989,UKC1989,0.0,-2.86821722984314,-2.670978784561157
3676,UKC,1990,UKC1990,0.0,-0.964799463748932,-0.8696393966674805
3677,UKC,1991,UKC1991,0.0,-1.1962974071502686,-1.4489048719406128
3678,UKC,1992,UKC1992,0.0,-0.4208747148513794,-0.5209860801696777
3679,UKC,1993,UKC1993,0.0,0.0441548228263855,-0.03580920398235321
3680,UKC,1994,UKC1994,0.0,-0.9536011815071106,-0.9535338878631592
3681,UKC,1995,UKC1995,0.0,-1.2504485845565796,-1.2096524238586426
3682,UKC,1996,UKC1996,0.0,-1.5163977146148682,-1.663300633430481
3683,UKC,1997,UKC1997,0.0,-0.7091746926307678,-0.5959240198135376
3684,UKC,1998,UKC1998,0.0,1.0077676773071291,0.8588908910751343
3685,UKC,1999,UKC1999,0.0,-0.3552838861942291,-0.4290812611579895
3686,UKC,2000,UKC2000,0.0,1.1928796768188477,1.3126952648162842
3687,UKC,2001,UKC2001,0.0,-0.9740992784500122,-1.0172475576400757
3688,UKC,2002,UKC2002,0.0,0.9946145415306092,1.1704919338226318
3689,UKC,2003,UKC2003,0.0,-2.0250599384307857,-1.8900340795516968
3690,UKC,2004,UKC2004,0.0,0.3824433386325836,0.4413808286190033
3691,UKC,2005,UKC2005,0.0,-0.5684639811515808,-0.5434702634811401
3692,UKC,2006,UKC2006,0.0,-0.6402769684791565,-0.4573683738708496
3693,UKC,2007,UKC2007,0.0,-0.13405631482601166,-0.17864640057086945
3694,UKC,2008,UKC2008,0.0,1.6289042234420776,1.566354513168335
3695,UKC,2009,UKC2009,0.0,0.4399338364601135,0.5184286832809448
3696,UKC,2010,UKC2010,0.0,-1.9369020462036133,-2.1037840843200684
3697,UKC,2011,UKC2011,0.0,-1.7463279962539673,-1.493181824684143
3698,UKC,2012,UKC2012,0.0,0.237676665186882,0.17396487295627594
3699,UKD,1970,UKD1970,0.0,-0.717079758644104,-0.6947616934776306
3700,UKD,1971,UKD1971,0.0,-2.1020028591156006,-1.927881360054016
3701,UKD,1972,UKD1972,0.0,-1.3152633905410769,-1.391160488128662
3702,UKD,1973,UKD1973,0.0,-2.0694043636322017,-2.30796480178833
3703,UKD,1974,UKD1974,0.0,-0.4062110185623169,-0.3204949200153351
3704,UKD,1975,UKD1975,0.0,-2.0634636878967285,-2.1369309425354004
3705,UKD,1976,UKD1976,0.0,-1.3063009977340698,-1.319941759109497
3706,UKD,1977,UKD1977,0.0,-0.7543144226074219,-0.6965101957321167
3707,UKD,1978,UKD1978,0.0,-1.0692000389099119,-1.1546971797943115
3708,UKD,1979,UKD1979,0.0,-0.5412630438804626,-0.5908374190330505
3709,UKD,1980,UKD1980,0.0,-0.21510618925094604,-0.16552428901195526
3710,UKD,1981,UKD1981,0.0,-0.2526688575744629,-0.3478197455406189
3711,UKD,1982,UKD1982,0.0,-0.6013627648353577,-0.4971284866333008
3712,UKD,1983,UKD1983,0.0,-0.6176064610481262,-0.6902675628662109
3713,UKD,1984,UKD1984,0.0,-1.03991436958313,-0.8413600921630859
3714,UKD,1985,UKD1985,0.0,-0.6724479794502258,-1.1294059753417969
3715,UKD,1986,UKD1986,0.0,-0.015761066228151318,-0.185718834400177
3716,UKD,1987,UKD1987,0.0,-0.1443103700876236,-0.1701868325471878
3717,UKD,1988,UKD1988,0.0,0.2368020564317703,0.02961185947060585
3718,UKD,1989,UKD1989,0.0,-1.5861213207244873,-1.406275510787964
3719,UKD,1990,UKD1990,0.0,-0.5942312479019165,-0.5462591648101807
3720,UKD,1991,UKD1991,0.0,-2.2191104888916016,-2.687825918197632
3721,UKD,1992,UKD1992,0.0,-0.5826905965805054,-0.6370947360992432
3722,UKD,1993,UKD1993,0.0,-0.3191615045070648,-0.3906539678573608
3723,UKD,1994,UKD1994,0.0,0.2367997020483017,0.3000633716583252
3724,UKD,1995,UKD1995,0.0,-1.850561022758484,-1.7257225513458252
3725,UKD,1996,UKD1996,0.0,-1.539784550666809,-1.6775946617126465
3726,UKD,1997,UKD1997,0.0,-0.7321394085884094,-0.6454122066497803
3727,UKD,1998,UKD1998,0.0,1.035584568977356,0.840356171131134
3728,UKD,1999,UKD1999,0.0,0.38895514607429504,0.4060086905956268
3729,UKD,2000,UKD2000,0.0,1.3661037683486938,1.3263449668884275
3730,UKD,2001,UKD2001,0.0,-1.2035073041915894,-1.165324568748474
3731,UKD,2002,UKD2002,0.0,0.8662081360816956,0.9766137599945068
3732,UKD,2003,UKD2003,0.0,-1.742844820022583,-1.8232403993606567
3733,UKD,2004,UKD2004,0.0,0.4517374038696289,0.5535455346107483
3734,UKD,2005,UKD2005,0.0,-1.6263670921325684,-2.039782285690308
3735,UKD,2006,UKD2006,0.0,-0.3465964496135712,-0.3056129813194275
3736,UKD,2007,UKD2007,0.0,-0.9388583302497864,-0.9621925354003906
3737,UKD,2008,UKD2008,0.0,-0.908346712589264,-1.0526351928710938
3738,UKD,2009,UKD2009,0.0,-1.1932114362716677,-1.3802287578582764
3739,UKD,2010,UKD2010,0.0,-2.4395346641540527,-2.96331000328064
3740,UKD,2011,UKD2011,0.0,-2.0841741561889653,-2.0560340881347656
3741,UKD,2012,UKD2012,0.0,-1.1632274389266968,-1.2032814025878906
3742,UKE,1970,UKE1970,0.0,-0.8521344661712646,-0.8385499119758606
3743,UKE,1971,UKE1971,0.0,-1.6258393526077268,-1.7521004676818848
3744,UKE,1972,UKE1972,0.0,-1.1795018911361694,-1.5667338371276855
3745,UKE,1973,UKE1973,0.0,-1.143221735954285,-1.2030463218688965
3746,UKE,1974,UKE1974,0.0,-0.26100894808769226,-0.2700590193271637
3747,UKE,1975,UKE1975,0.0,-2.222179889678955,-2.392586231231689
3748,UKE,1976,UKE1976,0.0,-1.41387939453125,-1.2429330348968506
3749,UKE,1977,UKE1977,0.0,-0.35563263297080994,-0.4112201631069183
3750,UKE,1978,UKE1978,0.0,-0.6531292796134949,-0.7422977089881897
3751,UKE,1979,UKE1979,0.0,0.26349315047264105,0.21035216748714447
3752,UKE,1980,UKE1980,0.0,0.2817994952201843,0.2370687872171402
3753,UKE,1981,UKE1981,0.0,0.04390386492013931,0.004983640741556883
3754,UKE,1982,UKE1982,0.0,-0.6670978665351868,-0.5530611872673035
3755,UKE,1983,UKE1983,0.0,-0.08381713926792145,-0.1565329134464264
3756,UKE,1984,UKE1984,0.0,-0.4831007719039917,-0.30540481209754944
3757,UKE,1985,UKE1985,0.0,-0.7800154089927673,-1.067432165145874
